id,title,description,status,value_amount,value_currency,main_ocid,main_id
58990,JUST DYNAMICS SOFTWARE SOLUTIONS,GEN,active,11397890.0,ZAR,ocds-9t57fa-132458,ocds-9t57fa-132458-2025-09-01T00:00:00Z
58999,MPONDO MOSS TRADING,GEN,active,465224211.0,ZAR,ocds-9t57fa-132520,ocds-9t57fa-132520-2025-09-02T00:00:00Z
57938,MOPEDITHWI SUPPLY,EME,active,515712500.0,ZAR,ocds-9t57fa-132547,ocds-9t57fa-132547-2025-09-02T00:00:00Z
55225,A L ABBOTT AND ASSOCIATES,EME,active,701270.0,ZAR,ocds-9t57fa-132554,ocds-9t57fa-132554-2025-09-02T00:00:00Z
57064,APPLEWORX,EME,active,48650.0,ZAR,ocds-9t57fa-132575,ocds-9t57fa-132575-2025-09-02T00:00:00Z
58658,MKHANDI GROUP,EME,active,192733957.0,ZAR,ocds-9t57fa-132605,ocds-9t57fa-132605-2025-09-02T00:00:00Z
57010,ZIMELO,QSE,active,2000000.0,ZAR,ocds-9t57fa-133343,ocds-9t57fa-133343-2025-09-09T00:00:00Z
54784,BRAND GUARD,EME,active,5405200.0,ZAR,ocds-9t57fa-133920,ocds-9t57fa-133920-2025-08-19T00:00:00Z
58275,MIKROS TRAFFIC MONITORING,EME,active,4117146019.0,ZAR,ocds-9t57fa-134110,ocds-9t57fa-134110-2025-09-16T00:00:00Z
54956,DRUBANGO INVESTMENTS,EME,active,2259400.0,ZAR,ocds-9t57fa-134247,ocds-9t57fa-134247-2025-08-22T00:00:00Z
56984,NKEMBA TECHNOLOGIES,EME,active,46714035.0,ZAR,ocds-9t57fa-134902,ocds-9t57fa-134902-2025-09-23T00:00:00Z
57036,BAKWENA AND THE FAMILY,EME,active,41598385.0,ZAR,ocds-9t57fa-134903,ocds-9t57fa-134903-2025-09-23T00:00:00Z
10950,Letsema Consulting and Advisory,GEN,active,0.0,ZAR,ocds-9t57fa-13593,ocds-9t57fa-13593-2021-12-06T00:00:00Z
55993,MTHOSA TRADING,EME,active,8370010.0,ZAR,ocds-9t57fa-136035,ocds-9t57fa-136035-2025-09-02T00:00:00Z
58299,MINDSPRING COMPUTING,QSE,active,369620838.0,ZAR,ocds-9t57fa-136098,ocds-9t57fa-136098-2025-10-07T00:00:00Z
56128,KALRIK CONTRACTING SERVICES,EME,active,2001000.0,ZAR,ocds-9t57fa-136328,ocds-9t57fa-136328-2025-06-23T00:00:00Z
718,Synergy Business Events ,QSE,active,0.0,ZAR,ocds-9t57fa-13674,ocds-9t57fa-13674-2021-12-07T00:00:00Z
57310,CENTRE FOR OCCUPATIONAL AND WELLNESS SERVICES,EME,active,282000.0,ZAR,ocds-9t57fa-136849,ocds-9t57fa-136849-2025-10-14T00:00:00Z
2280,Kartoza ,GEN,active,0.0,ZAR,ocds-9t57fa-13698,ocds-9t57fa-13698-2021-12-07T00:00:00Z
3302,LETS SHARE TRADING 54,EME,active,0.0,ZAR,ocds-9t57fa-13702,ocds-9t57fa-13702-2021-12-07T00:00:00Z
56527,MSHENGU T MULTI DIVISION,EME,active,1472880.0,ZAR,ocds-9t57fa-137073,ocds-9t57fa-137073-2025-09-02T00:00:00Z
3054,GARONA COMMUNICATIONS AND PROJECTS,EME,active,0.0,ZAR,ocds-9t57fa-13742,ocds-9t57fa-13742-2021-12-07T00:00:00Z
1233,MESH CIVILS,EME,active,0.0,ZAR,ocds-9t57fa-13744,ocds-9t57fa-13744-2021-12-07T00:00:00Z
59660,LELENDLALA CONSTRUCTION,EME,active,5839240.0,ZAR,ocds-9t57fa-137615,ocds-9t57fa-137615-2025-10-21T00:00:00Z
58236,WISPERNET,EME,active,690000.0,ZAR,ocds-9t57fa-138210,ocds-9t57fa-138210-2025-10-28T00:00:00Z
58138,TRAFFIC CLEANING SERVICES,EME,active,3200004.0,ZAR,ocds-9t57fa-138259,ocds-9t57fa-138259-2025-10-28T00:00:00Z
57198,GLOBAL90 GROUP,EME,active,6450050.0,ZAR,ocds-9t57fa-138618,ocds-9t57fa-138618-2025-09-01T00:00:00Z
59018,MOLEFE MACHAKA ATTORNEYS,EME,active,1300000.0,ZAR,ocds-9t57fa-139051,ocds-9t57fa-139051-2025-11-04T00:00:00Z
57414,I BAR PUBLICITY,EME,active,1805000.0,ZAR,ocds-9t57fa-139169,ocds-9t57fa-139169-2025-08-25T00:00:00Z
57452,BUSIBYTE,EME,active,100.0,ZAR,ocds-9t57fa-139210,ocds-9t57fa-139210-2017-07-13T00:00:00Z
57480,Nkululeko Trust,EME,active,100.0,ZAR,ocds-9t57fa-139259,ocds-9t57fa-139259-2017-03-31T00:00:00Z
57844,SIZWILE BEKHULUMA ENTERPRISE,EME,active,1593750.0,ZAR,ocds-9t57fa-140033,ocds-9t57fa-140033-2025-08-22T00:00:00Z
58401,ZIKHIPHILE SECURITY SERVICES AND TRADING,EME,active,358684365.0,ZAR,ocds-9t57fa-141865,ocds-9t57fa-141865-2025-08-11T00:00:00Z
58689,INTROSTAT,QSE,active,13857155.0,ZAR,ocds-9t57fa-142352,ocds-9t57fa-142352-2025-05-26T00:00:00Z
58736,IBHUBESI INFORMATION TECHNOLOGIES,EME,active,14341650.0,ZAR,ocds-9t57fa-142470,ocds-9t57fa-142470-2025-09-30T00:00:00Z
58833,SNOBELA TRADING ENTERPRISE,EME,active,1000000.0,ZAR,ocds-9t57fa-142591,ocds-9t57fa-142591-2025-06-10T00:00:00Z
58887,MROLI'S PROJECTS 3030,EME,active,29541832.0,ZAR,ocds-9t57fa-142735,ocds-9t57fa-142735-2025-07-21T00:00:00Z
58912,MMASEROLE TRADING,EME,active,1082840.0,ZAR,ocds-9t57fa-142784,ocds-9t57fa-142784-2025-08-26T00:00:00Z
59587,ALEXANDER FORBES FINANCIAL SERVICES,EME,active,1000000.0,ZAR,ocds-9t57fa-143635,ocds-9t57fa-143635-2025-06-17T00:00:00Z
1824,BUSINESS CONNEXION,GEN,active,0.0,ZAR,ocds-9t57fa-14388,ocds-9t57fa-14388-2021-12-20T00:00:00Z
19515,Integrators of Systems Technology,GEN,active,76897225.0,ZAR,ocds-9t57fa-14428,ocds-9t57fa-14428-2021-12-24T00:00:00Z
4348,FIRST TECHNOLOGY WESTERN CAPE,EME,active,0.0,ZAR,ocds-9t57fa-14543,ocds-9t57fa-14543-2022-01-11T00:00:00Z
3117,Edutel Wholesale and Retail Academy ,GEN,active,0.0,ZAR,ocds-9t57fa-14573,ocds-9t57fa-14573-2022-01-11T00:00:00Z
373,VM Refrigeration Air-Conditioning and Electrical Projects (Pty) Ltd,QSE,active,0.0,ZAR,ocds-9t57fa-1476,ocds-9t57fa-1476-2021-05-25T00:00:00Z
2822,AFRICAN OXYGEN,EME,active,0.0,ZAR,ocds-9t57fa-16240,ocds-9t57fa-16240-2022-02-01T00:00:00Z
4474,Eagle Elevators ,EME,active,0.0,ZAR,ocds-9t57fa-16270,ocds-9t57fa-16270-2022-02-01T00:00:00Z
1150,Airports Company South Africa ,GEN,active,0.0,ZAR,ocds-9t57fa-16287,ocds-9t57fa-16287-2022-02-01T00:00:00Z
10966,EQ Plus Technologies,EME,active,0.0,ZAR,ocds-9t57fa-16835,ocds-9t57fa-16835-2022-02-08T00:00:00Z
2647,North-West University,GEN,active,0.0,ZAR,ocds-9t57fa-16944,ocds-9t57fa-16944-2022-02-08T00:00:00Z
4258,MF ADAMS PLUMBERS,EME,active,0.0,ZAR,ocds-9t57fa-17473,ocds-9t57fa-17473-2022-02-15T00:00:00Z
1817,MBELE ELECTRICAL,EME,active,0.0,ZAR,ocds-9t57fa-17493,ocds-9t57fa-17493-2022-02-15T00:00:00Z
685,CORRUSEAL CORRUGATED KZN (PTY) LTD,GEN,active,0.0,ZAR,ocds-9t57fa-1791,ocds-9t57fa-1791-2021-06-01T00:00:00Z
2947,Uhuru Professional Electrical Contractors,EME,active,0.0,ZAR,ocds-9t57fa-18240,ocds-9t57fa-18240-2022-02-21T00:00:00Z
1533,THE STANDARD BANK OF SOUTH AFRICA,EME,active,0.0,ZAR,ocds-9t57fa-18275,ocds-9t57fa-18275-2022-02-21T00:00:00Z
15252,IRHALANE CONSTRUCTION,EME,active,0.0,ZAR,ocds-9t57fa-18280,ocds-9t57fa-18280-2022-02-22T00:00:00Z
8542,IMPUMELELO CONSULTING ENGINEERS,QSE,active,0.0,ZAR,ocds-9t57fa-19278,ocds-9t57fa-19278-2022-03-15T00:00:00Z
3517,Enermech Mzansi ,EME,active,0.0,ZAR,ocds-9t57fa-19778,ocds-9t57fa-19778-2022-03-29T00:00:00Z
3300,TEKTRA,EME,active,0.0,ZAR,ocds-9t57fa-19781,ocds-9t57fa-19781-2022-03-29T00:00:00Z
69,Phukubje Pierce Masithela Attorneys,EME,active,0.0,ZAR,ocds-9t57fa-200,ocds-9t57fa-200-2021-04-26T00:00:00Z
408,MYRIAD PROJECT MANAGEMENT ,EME,active,0.0,ZAR,ocds-9t57fa-2011,ocds-9t57fa-2011-2021-06-07T00:00:00Z
313,Mosebo Holdings (Pty) Ltd,EME,active,0.0,ZAR,ocds-9t57fa-2045,ocds-9t57fa-2045-2021-06-07T00:00:00Z
37654, (FIRST TECHNOLOGY WESTERN CAPE),EME,active,113088679.0,ZAR,ocds-9t57fa-20847,ocds-9t57fa-20847-2022-04-26T00:00:00Z
8636,Bidvest Protea Coin ,EME,active,0.0,ZAR,ocds-9t57fa-20862,ocds-9t57fa-20862-2022-04-26T00:00:00Z
802,Parkerson Thomas Technologies CC t/a Officetech,QSE,active,0.0,ZAR,ocds-9t57fa-2113,ocds-9t57fa-2113-2021-06-08T00:00:00Z
4946,UNCLE PAUL DISTRIBUTORS AND PROJECTS,EME,active,0.0,ZAR,ocds-9t57fa-21814,ocds-9t57fa-21814-2022-05-17T00:00:00Z
5464,AAM GEOMATICS,EME,active,0.0,ZAR,ocds-9t57fa-21866,ocds-9t57fa-21866-2022-05-17T00:00:00Z
5631,Enerweb,GEN,active,0.0,ZAR,ocds-9t57fa-22262,ocds-9t57fa-22262-2022-05-31T00:00:00Z
5407,WSM GROUP,QSE,active,0.0,ZAR,ocds-9t57fa-22332,ocds-9t57fa-22332-2022-05-24T00:00:00Z
5289,THE BROTHERS ENGINEERING SOLUTIONS,EME,active,0.0,ZAR,ocds-9t57fa-22670,ocds-9t57fa-22670-2022-05-30T00:00:00Z
5931,BBENERGY ,EME,active,0.0,ZAR,ocds-9t57fa-22721,ocds-9t57fa-22721-2022-05-31T00:00:00Z
11281,Zimpha investment group,EME,active,0.0,ZAR,ocds-9t57fa-22798,ocds-9t57fa-22798-2022-05-31T00:00:00Z
2954,DIS-CHEM DISTRIBUTION,EME,active,0.0,ZAR,ocds-9t57fa-23189,ocds-9t57fa-23189-2022-06-07T00:00:00Z
5166,MJANTSHI ENGINEERING CONSULTANCE,EME,active,0.0,ZAR,ocds-9t57fa-23257,ocds-9t57fa-23257-2022-06-07T00:00:00Z
11,Garden Route Media Pty Ltd,EME,active,0.0,ZAR,ocds-9t57fa-2366,ocds-9t57fa-2366-2021-06-14T00:00:00Z
3032,A P NGUBO,EME,active,0.0,ZAR,ocds-9t57fa-23842,ocds-9t57fa-23842-2021-05-25T00:00:00Z
221,GREATER TRANSLOGIC ADVISORY SERVICES ,QSE,active,0.0,ZAR,ocds-9t57fa-2401,ocds-9t57fa-2401-2021-06-14T00:00:00Z
369,XTLG Consulting & Projects Cc T/A Excellent Security Services,QSE,active,0.0,ZAR,ocds-9t57fa-2408,ocds-9t57fa-2408-2021-06-15T00:00:00Z
8344,AFROCENTRIC INTELLECTUAL PROPERTY,EME,active,0.0,ZAR,ocds-9t57fa-24355,ocds-9t57fa-24355-2022-06-21T00:00:00Z
6121,Tshepo Thabang Le Tshepang Trading,EME,active,0.0,ZAR,ocds-9t57fa-24374,ocds-9t57fa-24374-2022-06-21T00:00:00Z
13622,Siemens Healthcare,EME,active,0.0,ZAR,ocds-9t57fa-24387,ocds-9t57fa-24387-2022-06-21T00:00:00Z
3990,AVBOB (BEGRAFNISDIENS),EME,active,0.0,ZAR,ocds-9t57fa-24401,ocds-9t57fa-24401-2022-06-21T00:00:00Z
231,Ingerop South Africa (Pty) Ltd ,EME,active,0.0,ZAR,ocds-9t57fa-2451,ocds-9t57fa-2451-2021-06-15T00:00:00Z
6168,Workforce Healthcare,GEN,active,0.0,ZAR,ocds-9t57fa-25572,ocds-9t57fa-25572-2022-07-05T00:00:00Z
3533,GREENRO SOLUTIONS,EME,active,0.0,ZAR,ocds-9t57fa-25740,ocds-9t57fa-25740-2021-04-09T00:00:00Z
110,K2015336825(South Africa) Pty Ltd t/a Oracle Media,EME,active,0.0,ZAR,ocds-9t57fa-2618,ocds-9t57fa-2618-2021-06-22T00:00:00Z
6082,RISINGA GENERAL TRADING,EME,active,0.0,ZAR,ocds-9t57fa-26185,ocds-9t57fa-26185-2022-07-12T00:00:00Z
5673,GUDUZA ENGINEERING,EME,active,0.0,ZAR,ocds-9t57fa-26273,ocds-9t57fa-26273-2022-07-12T00:00:00Z
7337,MZANSI SECURIFIRE GROUP,EME,active,0.0,ZAR,ocds-9t57fa-27419,ocds-9t57fa-27419-2022-07-26T00:00:00Z
4721,SHAZACIN ACCESSIBLE MEDIA,EME,active,0.0,ZAR,ocds-9t57fa-27475,ocds-9t57fa-27475-2022-07-26T00:00:00Z
4053,SAMATLAFALA INVESTMENT HOLDINGS,EME,active,0.0,ZAR,ocds-9t57fa-27506,ocds-9t57fa-27506-2022-07-26T00:00:00Z
3696,Madiali Security and Projects,EME,active,0.0,ZAR,ocds-9t57fa-28218,ocds-9t57fa-28218-2021-04-08T00:00:00Z
5415,NDC GENERAL BUILDING CONSTRUCTION SERVICES,QSE,active,0.0,ZAR,ocds-9t57fa-28280,ocds-9t57fa-28280-2022-08-02T00:00:00Z
14813,Impilonhle trading and projects 6,EME,active,2842374.83,ZAR,ocds-9t57fa-28313,ocds-9t57fa-28313-2022-08-02T00:00:00Z
3799,DRLM INNOVATIONS,EME,active,0.0,ZAR,ocds-9t57fa-28493,ocds-9t57fa-28493-2021-10-11T00:00:00Z
26921, (DNA MANAGEMENT PROJECTS),QSE,active,3300960.0,ZAR,ocds-9t57fa-28881,ocds-9t57fa-28881-2022-08-08T00:00:00Z
11232,AXIM NUCLEAR AND ONCOLOGY,EME,active,0.0,ZAR,ocds-9t57fa-28899,ocds-9t57fa-28899-2022-08-08T00:00:00Z
5354,INATHI PEST CONTROL,EME,active,0.0,ZAR,ocds-9t57fa-28946,ocds-9t57fa-28946-2022-08-09T00:00:00Z
3989,GLADMOD TRANSPORT AND SHORIES PROJECTS 47,EME,active,0.0,ZAR,ocds-9t57fa-29762,ocds-9t57fa-29762-2022-07-12T00:00:00Z
8550,mkoena Group ,EME,active,0.0,ZAR,ocds-9t57fa-30317,ocds-9t57fa-30317-2022-08-23T00:00:00Z
4045,Khampha Attorneys,QSE,active,0.0,ZAR,ocds-9t57fa-30398,ocds-9t57fa-30398-2019-02-08T00:00:00Z
4047,Harambe Technologies,EME,active,0.0,ZAR,ocds-9t57fa-30409,ocds-9t57fa-30409-2022-06-07T00:00:00Z
9279,Mlasimbi Primary co-operative Limited,EME,active,0.0,ZAR,ocds-9t57fa-30424,ocds-9t57fa-30424-2022-08-23T00:00:00Z
6173,Accutronics ,QSE,active,0.0,ZAR,ocds-9t57fa-30433,ocds-9t57fa-30433-2022-08-23T00:00:00Z
5541,TSS3 HOLDINGS ,EME,active,0.0,ZAR,ocds-9t57fa-30490,ocds-9t57fa-30490-2022-08-23T00:00:00Z
14029,Datacentrix ,EME,active,0.0,ZAR,ocds-9t57fa-3084,ocds-9t57fa-3084-2021-06-29T00:00:00Z
4148,Lawtons,GEN,active,0.0,ZAR,ocds-9t57fa-30982,ocds-9t57fa-30982-2019-02-15T00:00:00Z
30022, (J C VERKOELING),EME,active,262500.0,ZAR,ocds-9t57fa-31231,ocds-9t57fa-31231-2022-08-29T00:00:00Z
13960,Institute of Natural Resources,EME,active,5693806.44,ZAR,ocds-9t57fa-31262,ocds-9t57fa-31262-2022-08-29T00:00:00Z
11308,PHIKO SECURITY SERVICES,EME,active,0.0,ZAR,ocds-9t57fa-31351,ocds-9t57fa-31351-2022-08-30T00:00:00Z
9835,Cletech Holdings,EME,active,0.0,ZAR,ocds-9t57fa-31389,ocds-9t57fa-31389-2022-08-30T00:00:00Z
7025,Hashtopic ,EME,active,0.0,ZAR,ocds-9t57fa-31410,ocds-9t57fa-31410-2022-08-30T00:00:00Z
4236,Liquid Telecommunications South Africa,GEN,active,0.0,ZAR,ocds-9t57fa-31523,ocds-9t57fa-31523-2019-10-18T00:00:00Z
7339,BVI Consulting Engineers,GEN,active,0.0,ZAR,ocds-9t57fa-32179,ocds-9t57fa-32179-2022-09-06T00:00:00Z
11628,HEALTHFIT SA,GEN,active,92548.65,ZAR,ocds-9t57fa-32186,ocds-9t57fa-32186-2022-09-06T00:00:00Z
10730,Astel Systems,EME,active,0.0,ZAR,ocds-9t57fa-32263,ocds-9t57fa-32263-2022-09-06T00:00:00Z
26079, (EKULALELENI CONTRACTING AND TRADING),EME,active,1440321.0,ZAR,ocds-9t57fa-33024,ocds-9t57fa-33024-2022-09-13T00:00:00Z
17516,Sarva 504 Solution Services ,GEN,active,0.0,ZAR,ocds-9t57fa-33029,ocds-9t57fa-33029-2022-09-13T00:00:00Z
18940,SYLVEN HOLDINGS,EME,active,425100.0,ZAR,ocds-9t57fa-33043,ocds-9t57fa-33043-2022-09-13T00:00:00Z
6309,TIREPOINT CONTRACTS,EME,active,0.0,ZAR,ocds-9t57fa-33511,ocds-9t57fa-33511-2022-09-19T00:00:00Z
4601,BAYABONGONYANDA TRADING ENTERPRISE,EME,active,0.0,ZAR,ocds-9t57fa-33553,ocds-9t57fa-33553-2022-07-25T00:00:00Z
4620,SM NM GROUP 31,EME,active,0.0,ZAR,ocds-9t57fa-33730,ocds-9t57fa-33730-2022-05-16T00:00:00Z
36670, (CCG SYSTEMS),GEN,active,985630988.0,ZAR,ocds-9t57fa-33931,ocds-9t57fa-33931-2022-09-20T00:00:00Z
8138,DAYZREL HAPPY TRADING ENTERPRISE,EME,active,0.0,ZAR,ocds-9t57fa-33956,ocds-9t57fa-33956-2022-09-20T00:00:00Z
11363,APEX ENVIRONMENTAL,EME,active,0.0,ZAR,ocds-9t57fa-34000,ocds-9t57fa-34000-2022-09-20T00:00:00Z
12256,ROMH Consulting ,EME,active,0.0,ZAR,ocds-9t57fa-34009,ocds-9t57fa-34009-2022-09-20T00:00:00Z
4726,Sodiza Trading ,EME,active,0.0,ZAR,ocds-9t57fa-34254,ocds-9t57fa-34254-2022-08-29T00:00:00Z
4772,MTOQOTHO,EME,active,0.0,ZAR,ocds-9t57fa-34766,ocds-9t57fa-34766-2022-05-31T00:00:00Z
9277,Mafoko JJ Trading Enterprise,EME,active,0.0,ZAR,ocds-9t57fa-34827,ocds-9t57fa-34827-2022-09-27T00:00:00Z
6477,VST Consulting Engineers,EME,active,0.0,ZAR,ocds-9t57fa-34838,ocds-9t57fa-34838-2022-09-27T00:00:00Z
4788,AMAGWALA TRADING,EME,active,0.0,ZAR,ocds-9t57fa-34851,ocds-9t57fa-34851-2022-04-25T00:00:00Z
511,Gripp Advisory (Pty) Ltd ,QSE,active,0.0,ZAR,ocds-9t57fa-3552,ocds-9t57fa-3552-2021-07-09T00:00:00Z
4898,KBMO,EME,active,0.0,ZAR,ocds-9t57fa-35540,ocds-9t57fa-35540-2022-08-16T00:00:00Z
8876,Botani Construction,EME,active,0.0,ZAR,ocds-9t57fa-35574,ocds-9t57fa-35574-2022-10-04T00:00:00Z
9604,BAVELILE TRADING AND PROJECTS,EME,active,0.0,ZAR,ocds-9t57fa-35595,ocds-9t57fa-35595-2022-10-04T00:00:00Z
2121,ORRA NELLO,EME,active,0.0,ZAR,ocds-9t57fa-3591,ocds-9t57fa-3591-2021-07-14T00:00:00Z
6507,Minenhle business solutions ,EME,active,0.0,ZAR,ocds-9t57fa-36271,ocds-9t57fa-36271-2022-10-11T00:00:00Z
5040,SM BHEKA Trading Enterprise,EME,active,0.0,ZAR,ocds-9t57fa-36289,ocds-9t57fa-36289-2022-05-31T00:00:00Z
9726,EARTH FREE ENVIRONMENTAL CONSULTANCY,EME,active,0.0,ZAR,ocds-9t57fa-36326,ocds-9t57fa-36326-2022-10-11T00:00:00Z
5065,Mkabani Toners and Projects,EME,active,0.0,ZAR,ocds-9t57fa-36442,ocds-9t57fa-36442-2022-05-10T00:00:00Z
5189,Wola Fifi Enterprise,EME,active,0.0,ZAR,ocds-9t57fa-36783,ocds-9t57fa-36783-2022-08-29T00:00:00Z
12481,THUTO LESEDI MORENA,EME,active,0.0,ZAR,ocds-9t57fa-37047,ocds-9t57fa-37047-2022-10-18T00:00:00Z
8180,CINNABAR GRAPHIC DESIGN,EME,active,0.0,ZAR,ocds-9t57fa-37070,ocds-9t57fa-37070-2022-10-18T00:00:00Z
5281,BONGA BM TRADING AND PROJECTS,EME,active,0.0,ZAR,ocds-9t57fa-37213,ocds-9t57fa-37213-2022-05-30T00:00:00Z
5384,G4S SECURE SOLUTIONS (SA),EME,active,0.0,ZAR,ocds-9t57fa-37610,ocds-9t57fa-37610-2022-07-05T00:00:00Z
5528,ENTERPRISES UNIVERSITY OF PRETORIA,GEN,active,0.0,ZAR,ocds-9t57fa-38141,ocds-9t57fa-38141-2022-07-12T00:00:00Z
14244,Siyavuya Power Projects,EME,active,0.0,ZAR,ocds-9t57fa-38637,ocds-9t57fa-38637-2022-11-01T00:00:00Z
9028,BHYHOLDT INVESTMENTS,EME,active,0.0,ZAR,ocds-9t57fa-39368,ocds-9t57fa-39368-2022-11-08T00:00:00Z
12903,ACTIVE PHAMBILI CIVILS,EME,active,7068820.0,ZAR,ocds-9t57fa-39386,ocds-9t57fa-39386-2022-11-08T00:00:00Z
8972,CITEPLAN,GEN,active,0.0,ZAR,ocds-9t57fa-39493,ocds-9t57fa-39493-2022-11-08T00:00:00Z
1185,FUNDAMENTAL DESIGNS ,EME,active,0.0,ZAR,ocds-9t57fa-395,ocds-9t57fa-395-2021-05-03T00:00:00Z
5792,AM SENETHEMBA GENERAL TRADERS,EME,active,0.0,ZAR,ocds-9t57fa-39695,ocds-9t57fa-39695-2022-04-05T00:00:00Z
19373,PROCIV CONSULTING AND PROJECTS MANAGEMENT,EME,active,3498174.0,ZAR,ocds-9t57fa-40416,ocds-9t57fa-40416-2022-11-15T00:00:00Z
20020,UKHUKHULA HOLDINGS,GEN,active,1764282.0,ZAR,ocds-9t57fa-40453,ocds-9t57fa-40453-2022-11-15T00:00:00Z
19380,2BLN,QSE,active,2524904.0,ZAR,ocds-9t57fa-40462,ocds-9t57fa-40462-2022-11-15T00:00:00Z
25125,Darryl and Aron Civils ,EME,active,83949999.0,ZAR,ocds-9t57fa-40468,ocds-9t57fa-40468-2022-11-15T00:00:00Z
22556,Letiqa Twins Trading,EME,active,5833092.0,ZAR,ocds-9t57fa-40496,ocds-9t57fa-40496-2022-11-15T00:00:00Z
9794,PUMAKASI TRADING,EME,active,0.0,ZAR,ocds-9t57fa-41233,ocds-9t57fa-41233-2022-11-21T00:00:00Z
13048,LNV LOGISTICS,EME,active,11879678.28,ZAR,ocds-9t57fa-41302,ocds-9t57fa-41302-2022-11-21T00:00:00Z
15095,Andringa Property,EME,active,5683772.0,ZAR,ocds-9t57fa-41413,ocds-9t57fa-41413-2022-11-22T00:00:00Z
11283,Batabile construction services,EME,active,0.0,ZAR,ocds-9t57fa-41439,ocds-9t57fa-41439-2022-11-22T00:00:00Z
7107,MGEBE AND JIMILA CONSTRUCTION,EME,active,0.0,ZAR,ocds-9t57fa-41468,ocds-9t57fa-41468-2022-11-22T00:00:00Z
7109,ZIPHO ZETHO,EME,active,0.0,ZAR,ocds-9t57fa-41476,ocds-9t57fa-41476-2022-11-22T00:00:00Z
18068,2BLN,EME,active,5382183.0,ZAR,ocds-9t57fa-41491,ocds-9t57fa-41491-2022-11-22T00:00:00Z
18816,Mudau Picture Framers,EME,active,3985782.0,ZAR,ocds-9t57fa-41522,ocds-9t57fa-41522-2022-11-22T00:00:00Z
7377,PIXEL TONE NEW MEDIA,EME,active,0.0,ZAR,ocds-9t57fa-41528,ocds-9t57fa-41528-2022-11-22T00:00:00Z
22036,VIBRAMED,EME,active,5318750.0,ZAR,ocds-9t57fa-41562,ocds-9t57fa-41562-2022-11-22T00:00:00Z
6172,JOHN'S TYRES,EME,active,0.0,ZAR,ocds-9t57fa-41728,ocds-9t57fa-41728-2022-05-30T00:00:00Z
18144,A-M CONSULTING ENGINEERS,GEN,active,67734.0,ZAR,ocds-9t57fa-42064,ocds-9t57fa-42064-2022-11-28T00:00:00Z
16495,Enviromongz,GEN,active,556080285.0,ZAR,ocds-9t57fa-42071,ocds-9t57fa-42071-2022-11-28T00:00:00Z
31033, (BKS EDUCATIONAL SUPPLIERS),GEN,active,7000000.0,ZAR,ocds-9t57fa-42180,ocds-9t57fa-42180-2022-11-29T00:00:00Z
7462,MATHLABA TRADING,EME,active,0.0,ZAR,ocds-9t57fa-42199,ocds-9t57fa-42199-2022-11-29T00:00:00Z
7459,TIRHANI 21 BUSINESS ENTERPRISE,EME,active,0.0,ZAR,ocds-9t57fa-42214,ocds-9t57fa-42214-2022-11-29T00:00:00Z
12568,KGOROEADIRA MUDAU,EME,active,0.0,ZAR,ocds-9t57fa-42229,ocds-9t57fa-42229-2022-11-29T00:00:00Z
7369,MANYA CONSTRUCTION,EME,active,0.0,ZAR,ocds-9t57fa-42235,ocds-9t57fa-42235-2022-11-29T00:00:00Z
6437,MXOSHWA PROJECTS ,EME,active,0.0,ZAR,ocds-9t57fa-42450,ocds-9t57fa-42450-2022-06-21T00:00:00Z
6486,3G RELOCATIONS AND TRANSPORT,EME,active,0.0,ZAR,ocds-9t57fa-42699,ocds-9t57fa-42699-2022-11-08T00:00:00Z
7100,TIPPINGGATE BUSINESS SOLUTIONS,EME,active,0.0,ZAR,ocds-9t57fa-42746,ocds-9t57fa-42746-2022-12-06T00:00:00Z
10662,Diamond AP Projects and Investments,EME,active,0.0,ZAR,ocds-9t57fa-43626,ocds-9t57fa-43626-2022-12-15T00:00:00Z
10601,Lakhimu JV Ufezile,EME,active,0.0,ZAR,ocds-9t57fa-43629,ocds-9t57fa-43629-2022-12-15T00:00:00Z
10615,GM Global Construction,EME,active,0.0,ZAR,ocds-9t57fa-43637,ocds-9t57fa-43637-2022-12-15T00:00:00Z
10167,Moribula Investment Solutions,EME,active,0.0,ZAR,ocds-9t57fa-43687,ocds-9t57fa-43687-2022-12-15T00:00:00Z
16950,LISHEMEMI TRADING AND PROJECTS,EME,active,0.0,ZAR,ocds-9t57fa-43691,ocds-9t57fa-43691-2022-12-15T00:00:00Z
14691,GESHENGE SUPPLY AND DELIVERY COMPANY,EME,active,0.0,ZAR,ocds-9t57fa-43920,ocds-9t57fa-43920-2022-12-19T00:00:00Z
12621,swm communications,EME,active,0.0,ZAR,ocds-9t57fa-43931,ocds-9t57fa-43931-2022-12-19T00:00:00Z
14226,MADAAH TISO,EME,active,0.0,ZAR,ocds-9t57fa-43968,ocds-9t57fa-43968-2022-12-21T00:00:00Z
13925,JAMA KA SJADU PROJECTS,EME,active,0.0,ZAR,ocds-9t57fa-43976,ocds-9t57fa-43976-2022-12-21T00:00:00Z
13470,ROYAL WASTE,EME,active,0.0,ZAR,ocds-9t57fa-44016,ocds-9t57fa-44016-2022-12-23T00:00:00Z
6960,Oxford Office Furniture,EME,active,0.0,ZAR,ocds-9t57fa-44045,ocds-9t57fa-44045-2022-11-01T00:00:00Z
6979,Bakula Multi Construction,EME,active,0.0,ZAR,ocds-9t57fa-44074,ocds-9t57fa-44074-2022-10-18T00:00:00Z
